objectid,x,y,date,city,country,venue,recorded,available,tour,regdates,the_geom,cartodb_id,created_at,updated_at,year
316,13.242197,46.0619,1988-11-14 00:00:00+00,Udine,Italy,Centro Sociale Autogestito,false,false,1988 Fall European Tour,0,0101000020E6100000EE60C43E017C2A40ABCFD556EC074740,316,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
317,10.997797,45.434198,1995-06-21 00:00:00+00,Verona,Italy,Forte Del Chievo,true,false,1995 Spring/Summer European Tour,0,0101000020E61000000518963FDFFE25408BFED0CC93B74640,317,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
318,130.414742,33.609414,1996-10-21 00:00:00+00,Fukuoka,Japan,Viure Hall,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000E2C80391454D6040BEDC274701CE4040,318,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
319,135.7539,35.021098,1993-11-01 00:00:00+00,Kyoto,Japan,Muse Hall,true,true,1993 Japan/Australia/New Zealand Tour,0,0101000020E61000008A8EE4F21FF860406901DA56B3824140,319,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
320,140.035,38.103598,1996-10-25 00:00:00+00,Nagoya,Japan,Heartland,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E610000085EB51B81E8161402BF702B3420D4340,320,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
321,140.035,38.103598,1993-11-03 00:00:00+00,Nagoya,Japan,Club Quattro,true,true,1993 Japan/Australia/New Zealand Tour,0,0101000020E610000085EB51B81E8161402BF702B3420D4340,321,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
322,133.934951,34.665326,1996-10-22 00:00:00+00,Okayama,Japan,Pepperland,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E61000009A0B5C1EEBBD6040D996016729554140,322,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
323,139.601898,35.804696,1991-11-14 00:00:00+00,Osaka,Japan,Sun Hall,true,false,1991 Australia/New Zealand/Japan Tour,0,0101000020E6100000E43098BF427361406B9C4D4700E74140,323,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
324,139.601898,35.804696,1996-10-23 00:00:00+00,Osaka,Japan,Sun Hall,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000E43098BF427361406B9C4D4700E74140,324,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
325,139.601898,35.804696,1993-10-31 00:00:00+00,Osaka,Japan,AM Hall,true,false,1993 Japan/Australia/New Zealand Tour,0,0101000020E6100000E43098BF427361406B9C4D4700E74140,325,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
326,141.346896,43.0642,1996-10-30 00:00:00+00,Sapporo,Japan,Counteraction,true,true,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E61000009FE3A3C519AB61409C33A2B437884540,326,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
327,141.346896,43.0642,1996-10-31 00:00:00+00,Sapporo,Japan,Bessie,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E61000009FE3A3C519AB61409C33A2B437884540,327,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
328,139.691699,35.689495,1993-11-06 00:00:00+00,Tokyo,Japan,Club Quattro,true,false,1993 Japan/Australia/New Zealand Tour,0,0101000020E6100000A1F5F06522766140B5E0455F41D84140,328,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
329,139.691699,35.689495,1991-11-11 00:00:00+00,Tokyo,Japan,Anti Knock,true,false,1991 Australia/New Zealand/Japan Tour,0,0101000020E6100000A1F5F06522766140B5E0455F41D84140,329,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
330,139.691699,35.689495,1991-11-12 00:00:00+00,Tokyo,Japan,Anti Knock,true,false,1991 Australia/New Zealand/Japan Tour,0,0101000020E6100000A1F5F06522766140B5E0455F41D84140,330,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
331,139.691699,35.689495,1996-10-27 00:00:00+00,Tokyo,Japan,Guilty,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000A1F5F06522766140B5E0455F41D84140,331,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
332,139.691699,35.689495,1993-11-05 00:00:00+00,Tokyo,Japan,Club Quattro,true,true,1993 Japan/Australia/New Zealand Tour,0,0101000020E6100000A1F5F06522766140B5E0455F41D84140,332,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
334,139.691699,35.689495,1996-10-28 00:00:00+00,Tokyo,Japan,Guilty,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000A1F5F06522766140B5E0455F41D84140,334,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
335,101.686499,3.141198,1996-11-06 00:00:00+00,Kuala Lumpur,Malaysia,Fire Club,true,true,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000266F8099EF6B5940BA15C26A2C210940,335,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
336,4.889696,52.374,1990-09-04 00:00:00+00,Amsterdam,Netherlands,Paradiso,true,false,1990 Fall European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,336,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
337,4.889696,52.374,1999-09-16 00:00:00+00,Amsterdam,Netherlands,Paradiso,true,true,1999 Fall European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,337,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
338,4.889696,52.374,1992-05-01 00:00:00+00,Amsterdam,Netherlands,Paradiso,true,false,1992 Spring European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,338,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
339,4.889696,52.374,1988-10-16 00:00:00+00,Amsterdam,Netherlands,Van Hall,true,false,1988 Fall European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,339,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
340,4.889696,52.374,1990-11-07 00:00:00+00,Amsterdam,Netherlands,Paradiso,true,false,1990 Fall European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,340,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
341,4.889696,52.374,1989-12-09 00:00:00+00,Amsterdam,Netherlands,Melkweg,true,false,1989 Fall European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,341,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
342,4.889696,52.374,1995-05-17 00:00:00+00,Amsterdam,Netherlands,Paradiso,true,false,1995 Spring/Summer European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,342,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
343,4.889696,52.374,1989-11-03 00:00:00+00,Amsterdam,Netherlands,Vranckrijk,true,true,1989 Fall European Tour,0,0101000020E61000002F87DD770C8F13401D5A643BDF2F4A40,343,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
344,5.3042,51.699199,1992-05-21 00:00:00+00,Den Bosch,Netherlands,William II,true,false,1992 Spring European Tour,0,0101000020E6100000D6C56D3480371540AD32535A7FD94940,344,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
345,4.298597,52.076696,1992-05-24 00:00:00+00,Den Haag,Netherlands,Paard,true,false,1992 Spring European Tour,0,0101000020E61000001FBC7669C3311140F4DDAD2CD1094A40,345,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
346,5.477797,51.440797,1988-10-19 00:00:00+00,Eindhoven,Netherlands,Bunker,false,false,1988 Fall European Tour,0,0101000020E6100000F581E49D43E9154064963D096CB84940,346,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
347,5.477797,51.440797,1988-12-16 00:00:00+00,Eindhoven,Netherlands,Effenaar,false,false,1988 Fall European Tour,0,0101000020E6100000F581E49D43E9154064963D096CB84940,347,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
348,5.477797,51.440797,1995-05-04 00:00:00+00,Eindhoven,Netherlands,Effenaar,true,false,1995 Spring/Summer European Tour,0,0101000020E6100000F581E49D43E9154064963D096CB84940,348,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
349,5.477797,51.440797,1989-12-08 00:00:00+00,Eindhoven,Netherlands,Effenaar,true,false,1989 Fall European Tour,0,0101000020E6100000F581E49D43E9154064963D096CB84940,349,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
350,5.477797,51.440797,1990-09-05 00:00:00+00,Eindhoven,Netherlands,Effenaar,true,false,1990 Fall European Tour,0,0101000020E6100000F581E49D43E9154064963D096CB84940,350,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
351,6.895797,52.218297,1990-09-06 00:00:00+00,Enschede,Netherlands,Agoara University,true,false,1990 Fall European Tour,0,0101000020E61000006E6B0BCF4B951B404FE8F527F11B4A40,351,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
352,6.566698,53.219199,1989-12-07 00:00:00+00,Groningen,Netherlands,Vera,false,false,1989 Fall European Tour,0,0101000020E61000009DD5027B4C441A4070287CB60E9C4A40,352,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
353,6.566698,53.219199,1995-07-07 00:00:00+00,Groningen,Netherlands,Vera,true,false,1995 Spring/Summer European Tour,0,0101000020E61000009DD5027B4C441A4070287CB60E9C4A40,353,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
354,6.566698,53.219199,1992-05-20 00:00:00+00,Groningen,Netherlands,Vera,true,false,1992 Spring European Tour,0,0101000020E61000009DD5027B4C441A4070287CB60E9C4A40,354,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
355,6.566698,53.219199,1990-09-03 00:00:00+00,Groningen,Netherlands,Vera,true,false,1990 Fall European Tour,0,0101000020E61000009DD5027B4C441A4070287CB60E9C4A40,355,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
356,5.059699,52.642498,1988-10-15 00:00:00+00,Hoorn,Netherlands,Troll,true,false,1988 Fall European Tour,0,0101000020E6100000666A12BC213D14406ADFDC5F3D524A40,356,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
357,5.059699,52.642498,1990-09-01 00:00:00+00,Hoorn,Netherlands,Troll,true,false,1990 Fall European Tour,0,0101000020E6100000666A12BC213D14406ADFDC5F3D524A40,357,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
358,5.852798,51.842498,1992-07-11 00:00:00+00,Nijmegen,Netherlands,Doornroosje,true,true,1992 Spring European Tour,0,0101000020E6100000786000E143691740037976F9D6EB4940,358,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
359,5.852798,51.842498,1995-07-05 00:00:00+00,Nijmegen,Netherlands,Doornroosje,true,true,1995 Spring/Summer European Tour,0,0101000020E6100000786000E143691740037976F9D6EB4940,359,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
360,5.852798,51.842498,1989-11-09 00:00:00+00,Nijmegen,Netherlands,Doornroosje,true,false,1989 Fall European Tour,0,0101000020E6100000786000E143691740037976F9D6EB4940,360,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
361,4.479198,51.922498,1988-10-14 00:00:00+00,Rotterdam,Netherlands,Chill Up,false,false,1988 Fall European Tour,0,0101000020E6100000043C69E1B2EA11400D501A6A14F64940,361,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
362,4.479198,51.922498,1990-09-07 00:00:00+00,Rotterdam,Netherlands,Nighttown,true,false,1990 Fall European Tour,0,0101000020E6100000043C69E1B2EA11400D501A6A14F64940,362,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
363,5.091297,51.555497,1999-10-16 00:00:00+00,Tilburg,Netherlands,O13,true,false,1999 Fall European Tour,0,0101000020E610000043E4F4F57C5D1440580394861AC74940,363,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
364,6.168099,51.369997,1992-05-23 00:00:00+00,Venlo,Netherlands,Perron 55,true,false,1992 Spring European Tour,0,0101000020E610000012F6ED2422AC18401E4FCB0F5CAF4940,364,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
365,5.666698,51.97,1990-09-08 00:00:00+00,Wageningen,Netherlands,Uni,true,false,1990 Fall European Tour,0,0101000020E6100000043C69E1B2AA16405C8FC2F528FC4940,365,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
366,174.766697,-36.8667,1993-12-12 00:00:00+00,Auckland,New Zealand,Powerstation,true,false,1993 Japan/Australia/New Zealand Tour,0,0101000020E61000001F9E25C888D86540BBB88D06F06E42C0,366,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
367,174.766697,-36.8667,1993-12-11 00:00:00+00,Auckland,New Zealand,Powerstation,true,false,1993 Japan/Australia/New Zealand Tour,0,0101000020E61000001F9E25C888D86540BBB88D06F06E42C0,367,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
368,174.766697,-36.8667,1997-06-27 00:00:00+00,Auckland,New Zealand,Powerstation,true,false,1997 Summer Australia/New Zealand Tour,0,0101000020E61000001F9E25C888D86540BBB88D06F06E42C0,368,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
369,174.766697,-36.8667,1991-11-08 00:00:00+00,Auckland,New Zealand,Powerstation,true,false,1991 Australia/New Zealand/Japan Tour,0,0101000020E61000001F9E25C888D86540BBB88D06F06E42C0,369,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
407,2.158997,41.388797,1992-05-31 00:00:00+00,Barcelona,Spain,Zeleste 2,true,true,1992 Spring European Tour,0,0101000020E6100000014C1938A045014036E49F19C4B14440,407,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
370,172.633299,-43.533298,1997-07-02 00:00:00+00,Christchurch,New Zealand,Caledonian Hall,true,true,1997 Summer Australia/New Zealand Tour,0,0101000020E6100000DDB243FC43946540D882DE1B43C445C0,370,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
371,172.633299,-43.533298,1993-12-08 00:00:00+00,Christchurch,New Zealand,Caledonian Hall,true,false,1993 Japan/Australia/New Zealand Tour,0,0101000020E6100000DDB243FC43946540D882DE1B43C445C0,371,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
372,170.503599,-45.874199,1993-12-09 00:00:00+00,Dunedin,New Zealand,Sammy's,true,false,1993 Japan/Australia/New Zealand Tour,0,0101000020E61000008C69A67B1D5065401399B9C0E5EF46C0,372,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
373,170.503599,-45.874199,1997-07-01 00:00:00+00,Dunedin,New Zealand,Room,true,true,1997 Summer Australia/New Zealand Tour,0,0101000020E61000008C69A67B1D5065401399B9C0E5EF46C0,373,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
374,173.283996,-41.270798,1997-06-29 00:00:00+00,Nelson,New Zealand,Nelson Arts Centre,true,true,1997 Summer Australia/New Zealand Tour,0,0101000020E61000003C86C77E16A965403EE94482A9A244C0,374,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
375,174.775597,-41.286595,1993-12-10 00:00:00+00,Wellington,New Zealand,Student Union,true,false,1993 Japan/Australia/New Zealand Tour,0,0101000020E610000006BCCCB0D1D865403B191C25AFA444C0,375,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
376,174.775597,-41.286595,1997-06-28 00:00:00+00,Wellington,New Zealand,Victoria University,true,false,1997 Summer Australia/New Zealand Tour,0,0101000020E610000006BCCCB0D1D865403B191C25AFA444C0,376,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1997
377,5.3242,60.392997,2000-10-04 00:00:00+00,Bergen,Norway,Kvarteret,true,false,2000 Fall Northern European Tour,0,0101000020E6100000EB73B515FB4B15408B36C7B94D324E40,377,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
378,10.746099,59.912699,1992-07-06 00:00:00+00,Oslo,Norway,Rockefeller Music Hall,true,true,1992 Spring European Tour,0,0101000020E6100000172829B0007E2540C40B2252D3F44D40,378,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
379,10.746099,59.912699,1995-07-14 00:00:00+00,Oslo,Norway,Sentrum Scene,true,false,1995 Spring/Summer European Tour,0,0101000020E6100000172829B0007E2540C40B2252D3F44D40,379,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
380,10.746099,59.912699,1988-10-25 00:00:00+00,Oslo,Norway,Blitz,false,false,1988 Fall European Tour,0,0101000020E6100000172829B0007E2540C40B2252D3F44D40,380,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
381,10.746099,59.912699,2000-10-02 00:00:00+00,Oslo,Norway,Rockefeller Music Hall,true,false,2000 Fall Northern European Tour,0,0101000020E6100000172829B0007E2540C40B2252D3F44D40,381,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
382,10.746099,59.912699,1990-09-28 00:00:00+00,Oslo,Norway,Blitz,true,false,1990 Fall European Tour,0,0101000020E6100000172829B0007E2540C40B2252D3F44D40,382,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
383,18.955096,69.648901,1990-09-29 00:00:00+00,Tromso,Norway,Brigga Lillero Cafe,true,true,1990 Fall European Tour,0,0101000020E6100000598AE42B81F43240DE550F9887695140,383,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
384,10.395096,63.430496,1990-09-30 00:00:00+00,Trondheim,Norway,UFFA,true,false,1990 Fall European Tour,0,0101000020E6100000938FDD054ACA24408787307E1AB74F40,384,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
385,10.395096,63.430496,2000-10-03 00:00:00+00,Trondheim,Norway,Uffa,true,false,2000 Fall Northern European Tour,0,0101000020E6100000938FDD054ACA24408787307E1AB74F40,385,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2000
386,16.737799,53.151499,1990-10-04 00:00:00+00,Pila,Poland,Sports Gym,true,false,1990 Fall European Tour,0,0101000020E610000081053065E0BC30403830B95164934A40,386,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
387,16.929899,52.406897,1992-06-26 00:00:00+00,Poznan,Poland,Eskulap,true,true,1992 Spring European Tour,0,0101000020E6100000469561DC0DEE304096EB6D3315344A40,387,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
388,21.011796,52.2298,1990-10-05 00:00:00+00,Warsaw,Poland,Karuzela University,true,true,1990 Fall European Tour,0,0101000020E61000003F390A1005033540764F1E166A1D4A40,388,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
389,17.033297,51.099998,1999-09-21 00:00:00+00,Wroclaw,Poland,Kazamaty,true,false,1999 Fall European Tour,0,0101000020E61000000F0EF626860831402CD505BCCC8C4940,389,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
390,15.008396,51.149395,1990-10-06 00:00:00+00,Zgorzelec,Poland,Cultural Center / Military Museum,true,false,1990 Fall European Tour,0,0101000020E61000009DD5027B4C042E40CC9717601F934940,390,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
391,-9.133298,38.7167,1995-05-31 00:00:00+00,Lisbon,Portugal,Gartejo,true,false,1995 Spring/Summer European Tour,0,0101000020E6100000923EADA23F4422C088855AD3BC5B4340,391,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
392,-2.098097,57.143698,1999-05-04 00:00:00+00,Aberdeen,Scotland,Lemon Tree,true,true,1999 Spring UK/Ireland Tour,0,0101000020E61000008AAF7614E7C800C0144031B264924C40,392,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
393,-3.196499,55.952098,1999-05-03 00:00:00+00,Edinburgh,Scotland,Liquid Room,true,false,1999 Spring UK/Ireland Tour,0,0101000020E6100000DA9255116E9209C0234BE658DEF94B40,393,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
394,-3.196499,55.952098,1990-09-15 00:00:00+00,Edinburgh,Scotland,Calton Studios,true,false,1990 Fall European Tour,0,0101000020E6100000DA9255116E9209C0234BE658DEF94B40,394,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
395,-4.257599,55.865196,1999-05-05 00:00:00+00,Glasgow,Scotland,Glasgow School of Art,true,true,1999 Spring UK/Ireland Tour,0,0101000020E6100000E1ED4108C80711C0A45016BEBEEE4B40,395,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
396,-4.257599,55.865196,1995-05-08 00:00:00+00,Glasgow,Scotland,Barrowland Ballroom,true,false,1995 Spring/Summer European Tour,0,0101000020E6100000E1ED4108C80711C0A45016BEBEEE4B40,396,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
397,-4.257599,55.865196,1989-11-27 00:00:00+00,Glasgow,Scotland,Mayfair,true,true,1989 Fall European Tour,0,0101000020E6100000E1ED4108C80711C0A45016BEBEEE4B40,397,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
398,-4.257599,55.865196,1992-05-16 00:00:00+00,Glasgow,Scotland,Barrowland Ballroom,true,false,1992 Spring European Tour,0,0101000020E6100000E1ED4108C80711C0A45016BEBEEE4B40,398,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
399,-4.257599,55.865196,2002-10-29 00:00:00+00,Glasgow,Scotland,Barrowland Ballroom,true,true,2002 Fall UK/Ireland Tour,0,0101000020E6100000E1ED4108C80711C0A45016BEBEEE4B40,399,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
400,103.850096,1.289697,1993-11-08 00:00:00+00,Singapore,Singapore,Bukit Batok Community Center,true,true,1993 Japan/Australia/New Zealand Tour,0,0101000020E6100000779D0DF967F659402FFD4B5299A2F43F,400,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
401,103.850096,1.289697,1996-11-08 00:00:00+00,Singapore,Singapore,Fire Club,true,false,1996 US/Japan/Hong Kong/Australia Tour,0,0101000020E6100000779D0DF967F659402FFD4B5299A2F43F,401,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
